h,geo_value,forecaster,forecast_date,target_date,forecast_0.01,forecast_0.025,forecast_0.05,forecast_0.1,forecast_0.15,forecast_0.2,forecast_0.25,forecast_0.3,forecast_0.35,forecast_0.4,forecast_0.45,forecast_0.5,forecast_0.55,forecast_0.6,forecast_0.65,forecast_0.7,forecast_0.75,forecast_0.8,forecast_0.85,forecast_0.9,forecast_0.95,forecast_0.975,forecast_0.99,deaths
1,az,UMich-RidgeTfReg,2022-01-03,2022-01-08,316.4982,341.5635,382.5789,407.5308,428.3859,440.8048,453.2675,462.0082,467.0992,480.9652,491.1193,497.3874,510.5357,519.2409,534.658,544.5597,560.6729,573.497,591.9083,608.6706,628.7028,662.3913,669.6505,350.0
2,az,UMich-RidgeTfReg,2022-01-03,2022-01-15,232.1043,271.6361,309.5702,358.3806,375.4071,393.7129,411.4228,418.103,431.8331,445.5373,455.4307,469.2406,480.6812,490.2211,498.6201,505.7054,537.9077,563.1964,596.4128,610.0147,646.0876,647.996,656.8498,364.0
3,az,UMich-RidgeTfReg,2022-01-03,2022-01-22,275.9559,284.4769,312.9851,341.696,360.9105,392.8491,409.398,446.6739,463.5763,479.3163,506.3491,529.8909,540.1174,547.0164,571.4046,593.3451,608.5189,625.3745,667.8891,691.4048,715.2969,721.8844,792.5935,489.0
4,az,UMich-RidgeTfReg,2022-01-03,2022-01-29,244.0409,271.5359,313.8657,361.8639,416.7799,426.0949,455.9077,476.2096,489.5657,510.977,546.0356,563.8847,573.0014,590.1725,601.8763,608.0305,630.047,682.1971,728.5919,749.2015,765.0288,796.2993,943.8375,626.0
1,ar,UMich-RidgeTfReg,2022-01-03,2022-01-08,100.3598,102.2308,110.7051,116.0936,118.8155,121.1596,123.2171,128.4387,133.2962,137.3933,142.1752,144.1781,146.6148,149.2471,150.5666,154.0436,155.7153,159.4891,161.9993,166.9404,168.8938,183.6334,189.7199,134.0
2,ar,UMich-RidgeTfReg,2022-01-03,2022-01-15,109.3863,115.3339,121.1359,131.0942,140.8781,145.4192,147.9177,153.7717,155.9717,159.661,161.941,164.2789,171.8114,174.0917,178.7736,184.8965,188.8854,194.3229,201.9324,208.9154,225.5627,229.4805,237.1325,116.0
3,ar,UMich-RidgeTfReg,2022-01-03,2022-01-22,131.3838,137.7404,149.0148,155.79,163.7621,176.0723,182.3463,186.0134,189.3826,191.0947,194.259,197.4914,201.9633,210.7559,213.8877,219.104,222.5418,226.9462,236.6596,240.772,246.8116,261.0402,273.1034,68.0
4,ar,UMich-RidgeTfReg,2022-01-03,2022-01-29,160.04,169.8988,181.0508,187.923,200.1037,202.3204,207.403,209.8842,213.5005,219.8395,225.8421,229.7125,234.2886,238.5347,240.2528,246.2322,251.1165,259.9116,262.3731,277.5155,290.1087,298.7439,311.4424,118.0
1,ca,UMich-RidgeTfReg,2022-01-03,2022-01-08,72.99456,184.5305,257.8743,328.8568,352.7169,375.5471,396.4458,417.2416,432.3743,469.8859,487.951,506.0311,522.7564,531.2281,547.5441,573.9052,592.8378,608.4713,632.6365,648.0313,721.5365,773.8271,855.0389,511.0
2,ca,UMich-RidgeTfReg,2022-01-03,2022-01-15,307.0609,319.7746,356.6476,415.1451,473.445,505.4637,526.7716,562.6068,607.5689,622.5512,649.4006,674.3994,683.6843,721.8673,746.6133,760.82,796.5844,832.2193,872.4923,915.5846,1000.585,1073.528,1093.503,679.0
3,ca,UMich-RidgeTfReg,2022-01-03,2022-01-22,466.6684,567.2677,611.3852,772.416,830.4036,867.3165,927.9444,983.4586,1016.844,1035.824,1068.389,1094.396,1146.527,1173.003,1194.441,1211.747,1241.477,1303.063,1352.047,1412.024,1484.783,1500.247,1572.249,836.0
4,ca,UMich-RidgeTfReg,2022-01-03,2022-01-29,762.7772,797.3251,854.1813,1054.888,1132.763,1239.513,1284.121,1337.983,1368.586,1399.399,1434.46,1469.978,1509.018,1534.272,1581.698,1603.949,1655.112,1675.844,1703.582,1752.199,1879.95,2079.292,2129.503,1227.0
1,co,UMich-RidgeTfReg,2022-01-03,2022-01-08,161.0657,167.3747,179.0903,198.4801,212.3637,223.0953,231.3559,237.8539,241.5829,246.1312,251.8844,256.007,258.9559,264.6047,266.9592,270.9642,275.6942,282.6381,288.9195,297.3768,304.4471,318.4227,325.0437,344.0
2,co,UMich-RidgeTfReg,2022-01-03,2022-01-15,209.3294,216.7447,224.3,239.1457,251.3675,256.5836,268.3817,275.4046,283.2744,286.1671,287.7201,293.4022,295.564,299.1862,305.712,310.556,312.8055,317.5878,326.0922,335.5956,346.955,367.7696,397.3165,349.0
3,co,UMich-RidgeTfReg,2022-01-03,2022-01-22,207.7439,222.7813,241.0217,259.6125,271.6795,278.4723,289.3662,294.0735,297.9416,303.13,314.8182,319.7727,328.1357,333.7661,340.6352,350.6054,359.6485,368.5644,382.1302,389.5651,407.071,416.4759,425.0191,265.0
4,co,UMich-RidgeTfReg,2022-01-03,2022-01-29,227.8102,235.8466,256.5941,284.9419,299.9247,302.7667,313.3207,319.6918,334.1093,345.3438,356.5864,363.2802,375.6997,379.3026,389.4141,400.7225,407.7362,416.9375,426.2111,438.7574,453.8494,463.6581,470.6251,229.0
1,ct,UMich-RidgeTfReg,2022-01-03,2022-01-08,68.09272,73.65035,77.25951,81.40249,87.98885,90.52652,95.99182,100.3129,103.4802,105.6573,110.1956,113.8825,116.0135,118.4691,123.4938,126.4574,132.4249,136.5446,139.8214,145.8647,148.7376,152.4108,162.9333,217.0
2,ct,UMich-RidgeTfReg,2022-01-03,2022-01-15,90.99801,97.79391,105.0335,130.3567,135.4179,143.8042,147.6546,152.6951,154.7116,158.0732,160.7747,167.0564,170.0107,172.2997,180.4935,183.8409,185.6975,190.437,201.6208,208.8271,219.2064,223.9062,233.8933,179.0
3,ct,UMich-RidgeTfReg,2022-01-03,2022-01-22,160.4188,167.0325,175.0242,182.8818,191.2896,196.0152,202.4264,210.7797,216.9745,225.6545,232.2576,238.9431,249.092,252.416,261.5448,266.0085,273.0896,276.0129,285.5932,292.4897,320.5175,334.6309,352.4369,213.0
4,ct,UMich-RidgeTfReg,2022-01-03,2022-01-29,228.5501,233.7534,238.3435,254.5636,266.3697,280.6827,286.2947,292.5133,300.0275,309.4696,315.5301,326.4934,333.1493,337.1659,343.0417,347.5357,351.3804,359.3595,371.7311,382.9984,402.6193,414.79,418.2016,216.0
1,de,UMich-RidgeTfReg,2022-01-03,2022-01-08,0.0,0.6474159,2.058192,5.25533,7.271375,8.308031,9.721311,12.3192,14.54459,15.78059,16.94092,17.63374,19.14353,20.99723,22.26225,22.98174,24.47616,26.00825,29.14795,32.76423,37.4963,40.7935,50.8166,79.0
2,de,UMich-RidgeTfReg,2022-01-03,2022-01-15,0.0,0.0,0.0,0.0,1.019876,2.987739,6.82026,8.498712,10.91967,11.6902,12.896,15.08878,17.36101,18.48843,20.87557,22.50681,25.03641,26.3859,27.08365,31.81319,34.86484,40.59989,41.54777,59.0
3,de,UMich-RidgeTfReg,2022-01-03,2022-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.3960464,3.90435,6.839486,8.4741,10.62954,12.83456,14.56039,16.26383,17.47545,19.81622,23.33837,24.9813,27.6641,34.64302,39.25142,41.16077,43.903,56.0
4,de,UMich-RidgeTfReg,2022-01-03,2022-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.078438,5.809206,6.67614,9.000711,10.41898,11.00441,15.28344,17.26854,19.79691,23.90367,26.88022,31.44187,39.05515,43.56788,51.8224,51.0
1,fl,UMich-RidgeTfReg,2022-01-03,2022-01-08,202.4338,231.3909,485.6134,630.1475,731.4073,787.7356,843.8803,902.5131,950.5732,964.1316,1006.31,1038.049,1104.531,1127.183,1164.323,1193.35,1233.878,1295.641,1356.092,1435.617,1529.558,1629.685,1673.306,184.0
2,fl,UMich-RidgeTfReg,2022-01-03,2022-01-15,872.1984,965.0426,1072.941,1177.818,1197.811,1287.378,1364.722,1419.016,1524.16,1590.507,1619.93,1681.719,1716.492,1774.661,1824.591,1870.565,1915.896,1993.648,2165.863,2374.195,2502.676,2586.497,2641.976,470.0
3,fl,UMich-RidgeTfReg,2022-01-03,2022-01-22,920.2079,1081.101,1237.046,1538.078,1667.758,1768.331,1885.444,1974.294,2117.889,2200.176,2253.96,2324.107,2404.184,2531.609,2586.808,2629.217,2683.527,2743.364,2831.842,2949.935,3347.971,3543.226,3615.686,605.0
4,fl,UMich-RidgeTfReg,2022-01-03,2022-01-29,1333.482,1372.483,1417.11,1611.077,1848.849,2098.346,2188.844,2336.761,2440.097,2499.356,2576.879,2617.105,2676.187,2736.979,2809.447,2896.415,3010.549,3093.438,3198.618,3324.08,3636.87,3888.868,4480.836,1192.0
1,ga,UMich-RidgeTfReg,2022-01-03,2022-01-08,101.1982,111.5824,136.1638,203.1098,237.0055,258.6603,271.5611,285.2252,293.0468,298.3028,303.3311,311.2427,326.1949,334.0127,344.1114,350.6386,359.6953,372.9673,394.1841,416.2799,440.2453,468.1131,506.5163,78.0
2,ga,UMich-RidgeTfReg,2022-01-03,2022-01-15,285.9738,302.8096,315.1621,379.5732,389.8388,419.6273,450.1853,459.2061,468.9724,480.0563,509.9747,523.8174,546.5822,557.0655,575.2924,600.9845,630.2252,645.3493,653.9384,683.4324,702.7606,720.7078,744.1129,407.0
3,ga,UMich-RidgeTfReg,2022-01-03,2022-01-22,521.675,563.7584,604.3913,643.9144,695.3608,724.3139,732.8243,759.1985,772.9729,785.3223,801.3445,808.573,824.3736,842.1168,859.4454,879.0731,910.5303,923.0872,949.9519,1003.529,1053.823,1094.64,1128.761,366.0
4,ga,UMich-RidgeTfReg,2022-01-03,2022-01-29,790.7891,865.8115,885.7831,913.6957,932.5254,955.9795,1017.72,1026.049,1032.226,1076.643,1092.75,1103.181,1113.053,1127.199,1140.5,1166.597,1192.186,1216.267,1232.343,1286.15,1347.173,1428.616,1525.493,574.0
1,hi,UMich-RidgeTfReg,2022-01-03,2022-01-08,11.99734,12.85428,15.25271,16.8327,18.10833,20.45932,21.50985,21.90897,23.42257,23.60057,24.75592,25.61967,25.98305,27.16282,27.93827,29.61898,30.46411,31.21675,32.30333,33.79832,37.60451,38.82872,39.05857,8.0
2,hi,UMich-RidgeTfReg,2022-01-03,2022-01-15,36.36075,37.31493,37.81111,40.22086,41.59019,42.62166,43.85747,45.182,47.45003,48.87933,49.62288,50.72879,52.82698,54.40409,56.56026,58.48833,59.70466,60.47714,62.99254,65.09529,70.07566,71.14947,72.01035,21.0
3,hi,UMich-RidgeTfReg,2022-01-03,2022-01-22,59.84806,63.62509,65.63708,71.84523,79.9117,82.22616,84.54373,86.41367,88.84303,90.39443,93.24855,93.96325,96.91713,98.25118,99.90063,100.5952,102.9424,104.8339,105.9403,110.1354,112.6564,118.1967,121.0773,19.0
4,hi,UMich-RidgeTfReg,2022-01-03,2022-01-29,126.857,130.1171,137.3823,140.4882,145.9792,148.7621,150.4122,152.134,155.2453,157.1006,158.4664,162.1966,165.257,171.0509,174.0962,175.8478,177.2421,180.816,187.4176,191.1469,193.8475,201.5727,208.0479,31.0
1,id,UMich-RidgeTfReg,2022-01-03,2022-01-08,7.424545,14.69631,23.44728,26.44162,28.9432,34.52461,36.86391,39.53011,41.19788,44.11234,45.88234,49.40093,50.90764,53.27089,54.55537,57.25378,59.27997,65.85584,72.15892,84.30847,94.38097,101.415,113.4179,75.0
2,id,UMich-RidgeTfReg,2022-01-03,2022-01-15,0.0,0.0,8.378453,19.78336,27.46374,32.56403,38.05454,45.50981,47.16603,49.55294,54.92996,56.93997,60.33662,61.92817,64.06904,68.13382,75.03594,78.22895,82.82569,90.89728,100.3866,107.4525,117.8424,37.0
3,id,UMich-RidgeTfReg,2022-01-03,2022-01-22,0.0,0.0,0.0873924,8.596089,13.05267,19.99489,26.25947,36.58074,44.62853,53.53872,60.98616,63.15025,66.17655,70.35452,74.46621,79.84832,83.17272,89.72961,93.41487,95.05492,107.2195,126.5361,130.8777,48.0
4,id,UMich-RidgeTfReg,2022-01-03,2022-01-29,0.0,0.0,0.0,14.03688,22.42982,29.07837,35.52293,41.52883,45.46698,51.7543,61.03918,65.78934,68.06559,72.80173,76.4926,78.2115,83.97819,89.87821,97.43644,104.5584,111.6139,129.3512,157.1431,83.0
1,il,UMich-RidgeTfReg,2022-01-03,2022-01-08,417.1847,437.7652,463.382,473.0337,492.9074,501.0407,510.9187,524.933,533.5044,548.1397,551.046,554.932,558.1164,562.1234,570.2856,575.7546,582.4536,589.8241,601.735,614.7999,624.0355,643.9587,652.1905,643.0
2,il,UMich-RidgeTfReg,2022-01-03,2022-01-15,616.1897,630.0879,637.069,667.2162,678.3306,687.0228,691.1363,711.7675,720.6803,727.7249,740.2044,744.7345,751.5499,767.5461,787.9347,795.2428,809.4106,821.0327,841.7102,856.1108,877.8853,898.8989,908.1679,872.0
3,il,UMich-RidgeTfReg,2022-01-03,2022-01-22,897.6123,904.044,916.9664,952.4343,962.6864,983.382,998.1869,1004.055,1014.844,1028.589,1042.985,1066.059,1073.167,1082.763,1104.832,1110.312,1127.567,1149.375,1158.599,1179.241,1194.496,1212.178,1238.45,914.0
4,il,UMich-RidgeTfReg,2022-01-03,2022-01-29,1240.395,1296.994,1340.381,1380.882,1410.208,1431.944,1444.32,1452.373,1473.599,1489.718,1503.8,1517.954,1547.17,1561.484,1574.799,1586.948,1609.166,1616.686,1630.374,1664.486,1723.774,1748.592,1796.527,993.0
1,in,UMich-RidgeTfReg,2022-01-03,2022-01-08,315.2445,334.4904,372.5425,390.2097,398.1239,407.4891,415.8321,421.7249,426.5556,429.6857,435.0085,438.9316,442.6539,445.2967,451.395,456.4509,460.6082,466.5876,473.2072,488.834,502.1432,512.8184,527.6287,577.0
2,in,UMich-RidgeTfReg,2022-01-03,2022-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.06088,131.4079,195.6396,247.7825,261.1249,282.9163,360.7923,422.8446,573.6206,857.111,2181.473,2860.58,5019.217,7627.931,612.0
3,in,UMich-RidgeTfReg,2022-01-03,2022-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.18963,121.4109,174.6285,217.7358,264.5461,334.8203,435.8113,676.1272,1141.74,1364.365,3677.744,5026.971,9121.568,11649.29,525.0
4,in,UMich-RidgeTfReg,2022-01-03,2022-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2511,153.3715,211.7444,295.593,348.9963,416.063,650.5165,750.963,932.3603,1066.429,1367.978,2149.02,5127.488,9508.557,550.0
1,ia,UMich-RidgeTfReg,2022-01-03,2022-01-08,4.926423,13.95126,17.8917,23.66857,46.82155,51.36401,59.13141,62.79209,67.50982,70.86366,75.81432,79.80655,81.84576,87.79194,92.8137,97.36445,102.9333,112.2961,118.2088,128.6326,147.5747,160.9152,167.4981,161.0
2,ia,UMich-RidgeTfReg,2022-01-03,2022-01-15,0.0,0.0,0.0,1.59383,13.69212,18.91042,31.95202,38.50196,50.64483,58.17429,61.40285,67.16155,73.93055,78.71902,81.96348,87.88761,93.3652,105.3693,117.753,154.1122,168.872,195.7739,229.0788,182.0
3,ia,UMich-RidgeTfReg,2022-01-03,2022-01-22,0.0,0.0,0.0,0.0,0.0,1.718103,14.36899,22.0892,30.05607,33.28505,37.96163,46.13779,58.92507,66.86733,78.184,88.2446,96.56953,112.8647,127.3305,156.9786,172.2491,179.2866,191.0289,116.0
4,ia,UMich-RidgeTfReg,2022-01-03,2022-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.13569,19.06634,26.59243,36.67725,47.84696,52.44539,60.51203,70.32078,76.06086,83.67286,90.10332,103.6177,130.0015,139.9775,161.0195,177.915,184.0
1,ks,UMich-RidgeTfReg,2022-01-03,2022-01-08,18.68499,25.94709,32.22757,39.54122,45.21606,48.78391,56.5845,62.067,64.44787,70.17996,75.8759,80.90036,84.52863,89.88463,91.43366,93.82409,101.1098,106.6778,113.9087,124.7931,146.329,164.8478,192.6805,91.0
2,ks,UMich-RidgeTfReg,2022-01-03,2022-01-15,0.0,0.0,0.0,7.528095,31.92515,40.28308,46.76891,52.67243,56.45835,61.2197,65.56508,73.93343,82.82983,90.60963,95.46141,100.2442,109.2277,125.3556,136.3686,144.1676,148.5968,174.8182,190.4729,66.0
3,ks,UMich-RidgeTfReg,2022-01-03,2022-01-22,0.0,0.0,0.0,14.88475,22.98371,28.99062,33.0249,44.86773,52.05106,59.27791,75.10319,85.88227,91.89989,97.99923,104.481,114.3316,124.7699,132.7666,160.3952,174.2793,216.979,231.1702,246.0045,158.0
4,ks,UMich-RidgeTfReg,2022-01-03,2022-01-29,0.0,0.0,0.0,0.0,5.642431,23.3601,40.23995,49.72048,56.89993,61.2818,66.23012,71.80237,82.69348,93.59128,103.5559,108.9149,123.5212,136.0328,157.9965,176.6394,207.4791,213.8776,247.6864,198.0
1,ky,UMich-RidgeTfReg,2022-01-03,2022-01-08,69.8039,80.50133,83.25769,93.49679,100.7932,109.88,122.9105,129.7905,140.5165,148.0531,150.4363,162.7588,165.8986,170.9468,173.8262,181.034,185.6194,191.8226,199.2657,210.968,228.9432,244.0043,253.0914,240.0
2,ky,UMich-RidgeTfReg,2022-01-03,2022-01-15,16.83526,24.91984,38.3082,65.22636,75.64063,91.91615,96.21717,104.686,111.1681,118.4818,124.7585,130.3193,143.0719,149.7725,156.0276,158.7965,168.6875,172.3497,182.5933,199.1201,239.2355,260.3252,278.3558,160.0
3,ky,UMich-RidgeTfReg,2022-01-03,2022-01-22,0.0,13.00414,30.84569,49.20518,64.3187,74.65166,86.21932,98.50426,103.9723,117.059,125.2086,131.1802,142.5755,150.7138,165.4799,168.2818,179.1825,190.5146,193.8281,200.2409,222.7583,267.4029,283.6011,169.0
4,ky,UMich-RidgeTfReg,2022-01-03,2022-01-29,0.0,0.0,0.0,27.95277,47.25969,63.00484,70.32581,90.89804,95.42995,101.3496,113.6697,125.1686,133.0488,144.9377,154.5647,158.2998,164.0591,184.7094,200.1545,212.4861,233.0334,271.1252,294.3171,203.0
1,la,UMich-RidgeTfReg,2022-01-03,2022-01-08,85.74993,103.4678,145.8626,162.9689,188.9459,195.3506,201.2197,203.524,214.187,219.0541,228.1314,237.8392,247.0005,255.8499,266.823,273.8243,276.6906,285.5099,289.1711,311.7149,329.9912,410.2631,418.9121,68.0
2,la,UMich-RidgeTfReg,2022-01-03,2022-01-15,167.0993,178.2683,198.5719,220.8162,247.0762,265.0243,273.6457,284.9954,289.8692,294.4045,308.6899,313.2154,325.486,330.6858,336.9428,343.3456,350.4924,363.3007,376.611,394.1451,404.7514,447.1582,482.2137,83.0
3,la,UMich-RidgeTfReg,2022-01-03,2022-01-22,221.8509,223.265,234.9261,258.2628,274.0771,293.2569,300.3615,330.2354,337.5027,349.2314,356.6455,360.6166,370.3605,379.6744,392.3402,401.1152,409.916,420.9195,436.1791,463.6986,495.3218,545.0056,574.3958,187.0
4,la,UMich-RidgeTfReg,2022-01-03,2022-01-29,183.0489,222.3392,252.3562,272.2256,284.6933,295.971,315.3516,324.4804,342.9313,353.7826,371.2076,377.646,388.8597,402.0674,410.7455,419.2159,427.8529,445.5334,466.5252,485.6123,520.7654,558.4513,575.3491,307.0
1,me,UMich-RidgeTfReg,2022-01-03,2022-01-08,32.041,32.80879,33.67596,36.4344,37.91467,38.88218,39.29562,40.80365,41.94306,43.16518,44.23817,44.94535,47.23671,48.34656,50.0708,52.6408,54.26515,56.24063,59.55107,62.34706,68.07208,70.94131,74.20522,72.0
2,me,UMich-RidgeTfReg,2022-01-03,2022-01-15,21.25418,23.91528,28.96257,30.98127,33.94784,35.98892,37.78065,39.83845,41.72954,43.99781,45.32976,46.4003,50.0223,52.94967,54.92778,57.77872,60.46585,65.51793,69.04045,74.7556,83.79856,92.94483,98.04105,55.0
3,me,UMich-RidgeTfReg,2022-01-03,2022-01-22,16.59006,21.55334,24.33154,27.21109,32.13379,34.28583,35.73297,38.27943,40.69652,42.83823,45.77421,49.30613,50.78533,51.81577,55.08497,58.77323,63.09714,66.70344,73.99058,81.58196,85.1314,88.4989,91.06123,40.0
4,me,UMich-RidgeTfReg,2022-01-03,2022-01-29,4.887398,14.89837,16.89508,21.43072,23.54069,26.4654,30.77412,35.82212,37.89705,39.47987,42.01543,45.38712,46.89532,49.36916,52.29833,54.01378,57.2768,61.21701,69.20589,73.35017,78.72885,86.52173,110.0905,40.0
1,md,UMich-RidgeTfReg,2022-01-03,2022-01-08,99.84894,115.9334,123.0574,141.4047,147.1324,150.16,154.1404,160.1353,169.0086,175.3982,178.4843,180.9366,188.7905,192.2676,199.2395,208.1015,209.425,212.5087,220.1637,229.9572,252.0802,259.4686,266.6648,400.0
2,md,UMich-RidgeTfReg,2022-01-03,2022-01-15,104.3689,122.9208,133.9367,161.9317,173.8118,188.7123,197.1505,203.648,214.8031,223.8276,244.9123,256.9754,263.7225,268.8173,276.0767,281.4265,288.0319,294.6074,308.1296,320.0003,329.0054,348.7951,359.5233,450.0
3,md,UMich-RidgeTfReg,2022-01-03,2022-01-22,113.8797,175.4107,186.2532,228.102,246.992,251.7486,260.1655,275.6331,303.2095,318.7776,327.5055,336.3904,351.2807,355.156,362.2919,383.2153,395.6988,415.1252,434.3568,454.9509,499.7075,518.3994,549.1423,493.0
4,md,UMich-RidgeTfReg,2022-01-03,2022-01-29,112.8126,159.2045,203.5838,280.6872,293.2895,340.6996,377.0654,396.5342,406.8224,426.3107,435.7995,441.3321,454.6352,464.6727,498.0706,518.4745,545.8847,562.099,598.2208,618.4229,657.2974,731.2227,761.5338,331.0
1,ma,UMich-RidgeTfReg,2022-01-03,2022-01-08,288.6991,294.6083,300.8371,310.4218,318.7686,322.1236,327.3687,330.3473,332.9049,336.6619,340.1644,344.8963,348.04,351.0893,354.2848,360.0131,366.9109,369.4332,372.8678,378.2197,383.7777,400.1544,407.3569,310.0
2,ma,UMich-RidgeTfReg,2022-01-03,2022-01-15,353.7815,360.1858,373.2651,389.387,402.9021,408.9214,412.6491,416.6215,421.1623,426.2537,430.6782,435.1516,441.1732,445.1075,446.4131,454.7907,457.3607,461.5973,467.9812,477.3152,481.5392,491.6541,499.4222,354.0
3,ma,UMich-RidgeTfReg,2022-01-03,2022-01-22,466.0672,467.7472,473.1573,483.5864,493.2369,502.89,506.3488,511.4803,519.8716,529.4389,538.5598,550.2235,555.7935,564.0185,569.4683,572.587,577.6721,586.5161,592.7484,607.1038,636.5309,656.919,666.718,449.0
4,ma,UMich-RidgeTfReg,2022-01-03,2022-01-29,601.5411,612.4635,624.3811,654.9554,657.5322,671.107,679.3995,682.5917,697.5327,703.6347,710.4695,725.0972,737.7923,746.0856,755.4644,759.804,767.245,776.3674,785.7129,796.8861,805.0943,816.8388,821.676,503.0
1,mi,UMich-RidgeTfReg,2022-01-03,2022-01-08,510.3767,515.4975,546.0374,574.6751,596.1963,611.9645,623.3112,633.7535,640.254,646.3291,655.6415,662.2747,673.701,685.7872,689.108,695.7919,708.5916,720.0065,730.6441,756.4744,783.945,787.8975,803.1096,933.0
2,mi,UMich-RidgeTfReg,2022-01-03,2022-01-15,441.8459,461.2256,474.3639,506.1953,522.6074,548.9087,570.3344,588.8249,598.3065,603.8253,619.2393,627.7676,646.7972,668.9619,677.8886,688.7883,698.0159,714.6841,732.3491,742.4463,795.1834,810.5516,831.4434,754.0
3,mi,UMich-RidgeTfReg,2022-01-03,2022-01-22,243.5538,262.0425,333.4083,379.6211,402.0789,426.2069,435.9837,455.5812,467.9771,483.1733,498.8069,520.2234,530.9919,555.6494,561.5468,575.9158,587.0782,598.6515,620.0105,642.7531,703.8917,719.6861,726.8962,793.0
4,mi,UMich-RidgeTfReg,2022-01-03,2022-01-29,34.0006,80.84442,105.383,152.995,195.7134,218.8204,237.4274,251.221,271.6158,299.2059,310.8592,330.5085,345.3469,374.419,406.2655,422.981,438.2995,455.8926,477.6431,498.31,527.8691,542.2389,567.3554,692.0
1,mn,UMich-RidgeTfReg,2022-01-03,2022-01-08,148.3949,154.7635,161.77,173.3014,177.5139,181.5711,182.3804,186.3968,188.0443,191.7712,194.7514,197.3817,200.2307,203.1293,205.3675,207.5124,212.3525,216.5315,222.6916,230.6407,235.5686,237.828,247.3516,250.0
2,mn,UMich-RidgeTfReg,2022-01-03,2022-01-15,105.6706,117.2195,121.4536,128.7953,147.3275,155.8015,162.5214,168.5823,174.2054,179.1132,187.5727,193.3061,200.0979,206.8873,210.2264,212.4247,215.1881,219.5602,225.268,232.6318,241.5635,244.0342,258.9668,205.0
3,mn,UMich-RidgeTfReg,2022-01-03,2022-01-22,98.38047,107.5783,114.4342,132.7455,141.0087,146.8943,149.5925,153.4873,160.3782,164.6792,167.4955,175.2078,178.8239,181.824,183.7187,188.1807,198.291,201.6775,208.3541,214.1742,228.3698,233.5716,241.4755,180.0
4,mn,UMich-RidgeTfReg,2022-01-03,2022-01-29,84.20911,86.32267,99.03311,124.2891,136.1701,141.8745,147.7178,152.8313,158.347,163.1585,169.2952,178.8323,183.5506,187.1206,189.7571,200.2111,204.4659,214.4812,224.1517,233.4326,246.5961,262.911,295.065,241.0
1,ms,UMich-RidgeTfReg,2022-01-03,2022-01-08,31.88192,39.42186,45.34585,55.26138,63.5188,70.54519,77.90559,80.33202,83.86751,87.20096,88.88922,89.82723,95.62066,99.90085,104.8821,107.8098,109.3695,116.9551,124.1974,130.4567,145.901,147.1577,152.3457,77.0
2,ms,UMich-RidgeTfReg,2022-01-03,2022-01-15,65.10684,69.32104,76.59215,80.27009,93.20424,100.9294,109.0144,113.8778,119.9599,126.9013,132.473,138.0958,140.8889,143.4292,148.7284,151.3548,153.6479,158.9754,166.8846,171.0751,193.5295,201.2561,210.3376,98.0
3,ms,UMich-RidgeTfReg,2022-01-03,2022-01-22,66.92653,79.92234,98.53562,112.9903,121.4421,125.9675,136.9725,141.4105,146.8359,152.8807,158.7875,165.9297,170.5083,175.7031,182.3174,191.8853,197.4126,206.5047,219.0975,230.7506,254.3533,264.8032,288.5581,96.0
4,ms,UMich-RidgeTfReg,2022-01-03,2022-01-29,107.3163,118.3717,128.8083,135.644,143.0144,152.7083,155.1499,165.1312,178.4295,185.0637,190.8756,198.7589,205.1723,212.4532,222.1504,231.8173,236.1983,242.4578,249.5463,261.8648,277.0455,287.5022,307.8134,110.0
1,mo,UMich-RidgeTfReg,2022-01-03,2022-01-08,0.0,0.0,0.0,0.0,12.25818,22.16047,32.90624,49.41779,63.72302,83.85685,95.67104,106.098,121.988,140.2826,159.3358,182.6,204.6447,233.2718,248.3433,288.5322,346.4937,405.4059,439.1347,281.0
2,mo,UMich-RidgeTfReg,2022-01-03,2022-01-15,0.0,0.0,0.0,38.26262,74.20419,97.46643,106.1495,118.8861,133.078,155.3436,169.1363,184.9493,193.8888,215.9092,238.0034,251.729,275.5444,324.692,350.9973,410.2368,448.0887,489.8712,565.8129,315.0
3,mo,UMich-RidgeTfReg,2022-01-03,2022-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.299387,53.79246,77.16078,100.688,128.9816,153.4218,191.787,199.1812,211.2968,229.5151,274.7126,344.1224,414.8364,519.511,655.375,429.0
4,mo,UMich-RidgeTfReg,2022-01-03,2022-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92508,44.66133,73.36501,98.87466,144.3875,197.2178,244.3772,290.2922,347.4536,405.3463,503.5557,150.0
1,mt,UMich-RidgeTfReg,2022-01-03,2022-01-08,0.0,1.762292,5.048984,10.11815,11.17023,12.77724,14.22448,17.62758,18.8609,19.82387,21.73658,23.27446,25.43659,27.22202,29.48419,33.1406,35.80747,37.08241,40.06662,43.91356,53.59661,57.70303,59.30611,11.0
