h,geo_value,forecaster,forecast_date,target_date,forecast_0.01,forecast_0.025,forecast_0.05,forecast_0.1,forecast_0.15,forecast_0.2,forecast_0.25,forecast_0.3,forecast_0.35,forecast_0.4,forecast_0.45,forecast_0.5,forecast_0.55,forecast_0.6,forecast_0.65,forecast_0.7,forecast_0.75,forecast_0.8,forecast_0.85,forecast_0.9,forecast_0.95,forecast_0.975,forecast_0.99,deaths
2,hi,CEID-Walk,2022-05-02,2022-05-14,0.0,0.0,0.0,0.197,1.726,3.57,4.852,6.551,8.194,9.694,10.867,11.32,12.495,14.145,15.222,15.947,16.52,18.756,21.102,22.224,24.179,26.238,29.495,6.0
3,hi,CEID-Walk,2022-05-02,2022-05-21,0.0,0.0,0.0,0.0,0.0,1.834,3.445,4.062,5.655,7.553,9.014,9.863,11.404,12.226,14.198,15.384,16.553,18.633,20.244,23.671,25.037,27.86,30.891,12.0
4,hi,CEID-Walk,2022-05-02,2022-05-28,0.0,0.0,0.0,0.0,0.0,0.0,1.036,2.192,3.406,4.424,6.303,8.091,10.078,10.976,14.321,15.616,16.823,18.332,20.498,23.567,28.506,33.477,45.224,5.0
1,ia,CEID-Walk,2022-05-02,2022-05-07,0.0,0.0,0.0,1.268,8.736,10.34,12.892,17.092,19.523,21.709,24.311,27.192,28.415,30.282,31.739,34.132,38.8,42.301,46.813,49.697,51.034,58.551,63.592,4.0
2,ia,CEID-Walk,2022-05-02,2022-05-14,0.0,0.0,0.0,0.0,0.0,0.0,5.787,8.764,12.154,15.55,18.388,22.357,25.342,31.867,36.565,39.188,48.111,54.171,57.466,62.452,71.995,78.45,79.325,22.0
3,ia,CEID-Walk,2022-05-02,2022-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.524,9.473,16.241,20.954,22.918,26.651,31.559,42.078,48.31,53.527,60.691,69.541,77.353,87.915,104.264,126.735,16.0
4,ia,CEID-Walk,2022-05-02,2022-05-28,0.0,0.0,0.0,0.0,0.0,0.0,2.26,7.611,12.387,19.145,22.837,24.971,29.719,35.009,41.862,46.453,59.807,68.845,79.422,88.867,102.258,116.134,130.622,16.0
1,id,CEID-Walk,2022-05-02,2022-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391,1.29,2.031,2.795,3.864,5.431,7.122,7.938,8.499,10.325,11.036,12.441,13.665,16.179,17.209,19.272,1.0
2,id,CEID-Walk,2022-05-02,2022-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.012,2.191,3.546,5.118,5.975,6.895,8.075,9.264,10.141,11.324,12.652,14.175,16.347,23.471,25.492,26.457,5.0
3,id,CEID-Walk,2022-05-02,2022-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378,1.399,3.572,4.209,5.121,6.17,7.981,8.844,9.918,11.725,15.314,16.901,18.533,20.794,23.534,25.62,3.0
4,id,CEID-Walk,2022-05-02,2022-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.441,2.548,3.655,4.496,6.275,7.734,9.078,10.183,12.324,14.111,15.183,19.614,21.236,24.134,27.614,35.988,4.0
1,il,CEID-Walk,2022-05-02,2022-05-07,5.746,12.29,18.088,22.497,27.076,30.255,31.499,36.91,39.167,40.514,42.514,44.443,46.37,50.666,53.018,54.802,55.744,58.229,59.795,62.707,68.624,72.161,79.573,53.0
2,il,CEID-Walk,2022-05-02,2022-05-14,0.0,0.481,2.867,8.451,13.493,17.859,23.259,26.549,30.064,33.967,36.793,40.844,43.719,45.634,47.153,49.508,54.634,62.269,65.498,72.539,78.672,93.192,96.561,49.0
3,il,CEID-Walk,2022-05-02,2022-05-21,0.0,0.0,0.0,2.424,11.53,16.875,19.649,22.118,26.531,35.475,38.69,41.285,44.963,47.135,51.378,55.739,61.05,70.762,80.34,84.513,97.22,102.667,110.427,63.0
4,il,CEID-Walk,2022-05-02,2022-05-28,0.0,0.0,0.0,0.0,4.757,11.132,19.508,21.866,26.892,31.626,36.236,40.144,47.627,51.844,56.765,60.297,65.864,70.548,84.523,97.285,108.905,126.454,137.156,59.0
1,in,CEID-Walk,2022-05-02,2022-05-07,0.0,0.0,1.375,13.192,16.796,20.15,23.321,27.323,28.007,29.967,33.976,35.5,39.337,41.662,42.756,46.209,52.065,58.168,62.167,67.709,79.82,86.939,106.741,27.0
2,in,CEID-Walk,2022-05-02,2022-05-14,0.0,0.0,0.0,0.0,0.106,5.671,10.571,14.739,19.425,25.416,27.813,31.767,36.054,39.317,46.68,49.457,54.678,61.831,70.366,78.133,89.897,92.826,97.137,22.0
3,in,CEID-Walk,2022-05-02,2022-05-21,0.0,0.0,0.0,0.0,0.0,0.0,3.496,9.207,12.876,18.702,26.648,34.56,39.21,42.409,48.238,51.756,62.246,67.314,71.598,76.609,93.512,105.413,122.713,45.0
4,in,CEID-Walk,2022-05-02,2022-05-28,0.0,0.0,0.0,0.0,0.0,0.0,1.847,5.004,8.531,14.965,21.285,30.43,33.352,36.947,41.987,53.237,60.471,66.91,70.584,77.481,99.274,110.849,127.099,19.0
1,ks,CEID-Walk,2022-05-02,2022-05-07,0.0,0.0,0.0,0.0,0.0,0.0,5.663,13.874,23.752,32.832,37.619,49.35,55.853,60.558,70.896,76.305,79.543,87.896,103.041,120.443,126.561,157.748,172.078,56.0
2,ks,CEID-Walk,2022-05-02,2022-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.346,8.337,21.712,29.076,38.337,46.088,62.815,73.286,91.124,103.786,127.653,139.645,162.832,184.798,213.018,228.905,29.0
3,ks,CEID-Walk,2022-05-02,2022-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.342,21.671,34.495,45.213,65.644,74.172,94.538,107.121,119.444,136.125,157.477,176.864,212.033,259.571,284.899,83.0
4,ks,CEID-Walk,2022-05-02,2022-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.528,19.852,41.051,58.04,66.882,77.659,93.455,103.452,110.01,135.062,170.374,200.886,228.298,279.838,294.846,314.776,136.0
1,ky,CEID-Walk,2022-05-02,2022-05-07,0.0,0.0,1.496,36.079,61.689,82.342,90.114,99.988,115.306,139.845,146.784,152.683,163.24,167.523,181.608,196.584,202.264,220.102,233.77,259.217,293.885,314.215,360.806,177.0
2,ky,CEID-Walk,2022-05-02,2022-05-14,0.0,0.0,0.0,0.0,12.32,41.253,80.643,90.726,110.667,123.063,154.719,168.409,173.752,191.728,214.231,224.195,239.983,271.926,292.234,316.353,348.12,374.614,394.45,116.0
3,ky,CEID-Walk,2022-05-02,2022-05-21,0.0,0.0,0.0,0.0,4.302,20.203,37.067,63.221,108.636,121.824,147.163,164.439,185.778,202.17,224.061,241.463,253.103,281.801,292.62,314.021,369.263,470.089,509.713,76.0
4,ky,CEID-Walk,2022-05-02,2022-05-28,0.0,0.0,0.0,0.0,0.0,0.0,31.527,70.713,98.656,124.821,148.612,163.24,173.885,190.908,218.753,243.743,261.558,296.202,337.004,362.751,430.765,473.166,488.442,41.0
1,la,CEID-Walk,2022-05-02,2022-05-07,0.0,0.0,0.0,0.0,6.311,9.385,10.491,14.01,17.633,20.283,22.906,25.24,27.841,29.625,31.518,33.936,38.427,40.18,43.266,49.386,54.803,64.095,71.505,28.0
2,la,CEID-Walk,2022-05-02,2022-05-14,0.0,0.0,0.0,0.0,0.0,0.0,3.495,7.929,12.081,14.261,19.765,24.735,27.559,31.217,34.657,38.53,43.111,46.026,53.277,57.425,61.533,69.98,81.907,19.0
3,la,CEID-Walk,2022-05-02,2022-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.841,10.453,14.44,17.164,23.347,28.595,30.98,34.83,37.644,44.115,46.246,51.077,55.93,70.331,79.45,84.369,98.389,18.0
4,la,CEID-Walk,2022-05-02,2022-05-28,0.0,0.0,0.0,0.0,0.0,0.0,8.153,13.064,15.643,18.115,23.28,30.448,36.433,41.076,44.484,46.459,52.114,56.059,59.412,77.14,93.52,109.033,113.499,12.0
1,ma,CEID-Walk,2022-05-02,2022-05-07,12.217,19.834,21.764,26.669,27.812,29.519,32.259,33.2,34.057,37.998,40.17,40.906,42.256,43.124,43.851,45.633,47.431,48.257,49.379,52.206,55.02,58.475,64.678,71.0
2,ma,CEID-Walk,2022-05-02,2022-05-14,0.728,2.724,6.884,15.108,20.79,22.471,24.81,26.7,30.742,32.795,35.192,38.416,41.142,42.556,43.639,46.923,48.657,51.689,54.631,61.009,65.583,72.235,81.837,59.0
3,ma,CEID-Walk,2022-05-02,2022-05-21,0.0,0.0,5.428,9.809,16.499,18.409,21.677,25.443,29.192,32.068,32.752,35.746,38.868,42.621,44.99,48.496,51.668,53.839,58.25,68.14,77.043,94.13,98.814,85.0
4,ma,CEID-Walk,2022-05-02,2022-05-28,0.0,0.0,0.19,4.725,11.128,15.586,18.176,20.287,24.239,29.314,32.193,35.238,38.421,41.719,46.792,47.874,51.758,56.559,64.219,70.369,84.951,102.316,106.31,96.0
1,md,CEID-Walk,2022-05-02,2022-05-07,22.31,24.167,25.709,27.204,27.931,29.434,29.988,30.47,31.972,33.109,33.851,34.098,34.494,35.715,36.246,36.921,37.944,38.966,40.034,40.534,42.179,43.609,46.122,30.0
2,md,CEID-Walk,2022-05-02,2022-05-14,15.878,20.307,22.129,24.75,26.268,27.209,28.079,29.114,30.776,31.781,33.132,34.108,35.431,36.157,37.57,38.479,39.273,41.565,42.628,44.69,47.992,53.726,55.381,34.0
3,md,CEID-Walk,2022-05-02,2022-05-21,13.531,16.42,19.503,22.991,24.806,25.475,26.792,28.76,30.568,31.868,32.309,33.999,35.545,36.633,37.407,40.419,42.297,45.013,45.981,47.202,50.927,53.714,55.075,31.0
4,md,CEID-Walk,2022-05-02,2022-05-28,6.109,13.62,15.454,20.648,24.942,25.83,26.817,29.093,30.418,30.721,32.289,33.829,34.731,37.108,39.446,40.985,41.956,43.343,44.446,47.589,50.56,52.967,58.664,43.0
1,me,CEID-Walk,2022-05-02,2022-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466,4.719,10.443,15.817,20.105,23.447,28.149,30.896,36.091,46.442,52.809,64.571,75.258,39.0
2,me,CEID-Walk,2022-05-02,2022-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.565,7.341,13.398,19.731,24.343,30.221,36.253,43.961,48.344,56.265,72.154,92.765,119.822,11.0
3,me,CEID-Walk,2022-05-02,2022-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.727,5.863,12.987,16.746,22.483,28.967,36.287,41.033,45.487,50.656,59.344,79.563,99.177,111.812,7.0
4,me,CEID-Walk,2022-05-02,2022-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.114,8.892,13.934,21.571,23.925,35.475,42.086,48.9,55.328,63.841,77.081,94.502,100.885,124.958,3.0
1,mi,CEID-Walk,2022-05-02,2022-05-07,0.0,0.0,13.073,25.991,35.313,39.968,44.072,55.071,57.84,65.744,70.398,74.029,78.454,85.363,91.251,93.247,103.153,107.969,113.544,122.396,129.276,149.734,157.768,62.0
2,mi,CEID-Walk,2022-05-02,2022-05-14,0.0,0.0,0.0,1.102,19.605,30.628,42.024,56.386,60.674,67.108,72.06,78.088,91.477,101.969,106.349,108.97,112.284,115.365,124.767,145.608,165.899,182.629,195.969,76.0
3,mi,CEID-Walk,2022-05-02,2022-05-21,0.0,0.0,0.0,0.0,3.416,17.807,37.567,46.724,57.111,63.728,76.113,85.107,86.225,91.751,98.432,112.722,121.804,134.107,149.057,162.027,169.915,196.485,245.61,77.0
4,mi,CEID-Walk,2022-05-02,2022-05-28,0.0,0.0,0.0,0.0,0.0,25.707,34.558,45.506,55.324,68.175,74.318,84.028,90.232,94.872,99.56,108.931,120.205,140.994,153.819,161.662,189.992,216.772,285.785,138.0
1,mn,CEID-Walk,2022-05-02,2022-05-07,8.725,10.469,11.932,14.711,17.676,19.063,20.037,21.079,22.061,23.221,24.113,24.737,25.65,26.501,26.997,28.877,30.112,31.182,32.672,35.556,40.297,47.919,48.917,27.0
2,mn,CEID-Walk,2022-05-02,2022-05-14,0.0,3.767,9.129,11.504,13.432,15.752,17.253,19.065,20.884,23.117,24.776,26.14,27.526,29.08,31.665,33.641,34.618,36.086,39.117,39.881,46.37,50.146,53.264,44.0
3,mn,CEID-Walk,2022-05-02,2022-05-21,0.0,0.381,0.859,4.165,8.559,12.061,14.968,17.326,18.793,20.979,23.319,25.925,27.248,29.506,32.317,35.252,36.102,38.361,41.569,45.85,52.441,57.418,61.182,38.0
4,mn,CEID-Walk,2022-05-02,2022-05-28,0.0,0.0,0.0,2.694,5.9,10.761,14.464,17.013,18.336,22.058,24.612,26.696,28.244,29.355,31.025,34.341,38.421,41.85,44.275,49.977,51.358,58.727,63.626,51.0
1,mo,CEID-Walk,2022-05-02,2022-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.935,15.28,24.821,33.062,40.801,45.777,51.77,61.853,67.396,89.509,103.096,130.823,38.0
2,mo,CEID-Walk,2022-05-02,2022-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648,7.341,14.625,32.772,48.041,58.823,68.099,91.24,101.36,129.491,156.761,171.633,186.431,-189.0
3,mo,CEID-Walk,2022-05-02,2022-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.062,13.995,26.425,49.934,66.391,81.405,96.906,112.228,122.796,151.953,192.004,213.952,239.796,271.0
4,mo,CEID-Walk,2022-05-02,2022-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.309,13.787,25.253,43.635,58.416,78.618,94.666,116.678,126.555,146.076,171.604,251.264,296.831,132.0
1,ms,CEID-Walk,2022-05-02,2022-05-07,0.0,0.0,0.0,0.0,0.0,1.349,2.004,3.647,4.804,5.632,6.379,7.652,8.445,8.863,10.022,10.21,10.543,12.111,13.458,15.534,16.367,16.802,19.677,10.0
2,ms,CEID-Walk,2022-05-02,2022-05-14,0.0,0.0,0.0,0.0,0.0,0.0,1.572,2.453,3.583,4.688,6.136,7.738,8.58,9.451,10.221,11.163,12.475,13.295,14.457,18.49,22.613,23.627,26.212,3.0
3,ms,CEID-Walk,2022-05-02,2022-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.051,2.327,3.03,4.564,5.587,6.919,8.497,9.716,11.137,12.086,14.185,17.914,21.83,24.047,27.648,34.872,8.0
4,ms,CEID-Walk,2022-05-02,2022-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2.582,4.079,5.221,6.45,7.796,8.36,11.284,14.367,16.499,19.77,23.342,28.189,29.899,41.623,1.0
1,mt,CEID-Walk,2022-05-02,2022-05-07,0.0,0.0,0.0,0.0,0.0,0.738,1.014,1.19,1.354,1.574,1.827,1.923,2.04,2.392,2.722,2.95,3.114,3.316,3.849,4.207,4.56,5.74,6.202,18.0
2,mt,CEID-Walk,2022-05-02,2022-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.919,1.341,1.442,1.56,2.069,2.326,2.74,3.197,3.486,3.703,4.096,4.416,5.036,5.889,7.236,7.589,3.0
3,mt,CEID-Walk,2022-05-02,2022-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.705,1.003,1.534,2.012,2.296,2.707,2.959,3.719,4.39,4.733,5.249,6.2,6.883,7.482,8.791,4.0
4,mt,CEID-Walk,2022-05-02,2022-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.596,0.926,1.393,1.754,2.055,2.436,2.788,3.052,3.953,4.197,4.605,5.412,5.976,7.932,8.829,10.143,15.0
1,nc,CEID-Walk,2022-05-02,2022-05-07,0.0,0.0,0.0,0.0,2.283,11.046,15.435,20.804,25.969,30.123,32.011,36.375,46.131,48.921,51.406,57.705,63.088,68.544,73.179,79.198,87.641,98.378,111.239,1172.0
2,nc,CEID-Walk,2022-05-02,2022-05-14,0.0,0.0,0.0,0.0,0.0,2.48,9.923,14.71,19.871,27.025,32.668,36.199,43.129,45.117,48.392,52.163,58.325,69.79,81.614,92.093,99.577,104.322,124.367,11.0
3,nc,CEID-Walk,2022-05-02,2022-05-21,0.0,0.0,0.0,0.0,1.283,9.178,11.24,15.066,20.813,25.963,29.976,40.661,48.975,56.207,60.574,64.085,70.822,87.09,105.064,113.103,122.065,140.214,167.514,39.0
4,nc,CEID-Walk,2022-05-02,2022-05-28,0.0,0.0,0.0,0.0,0.0,3.602,10.551,16.56,22.776,32.318,37.858,42.931,49.829,53.546,63.162,70.062,78.912,95.131,101.686,119.68,137.809,169.336,185.771,17.0
1,nd,CEID-Walk,2022-05-02,2022-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.893,2.42,3.79,5.319,7.379,9.495,10.976,12.682,15.434,17.365,18.814,20.924,24.146,31.736,35.029,49.129,0.0
2,nd,CEID-Walk,2022-05-02,2022-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.922,4.602,6.613,8.069,11.343,14.409,19.014,23.33,28.746,33.124,38.12,41.11,47.734,56.4,6.0
3,nd,CEID-Walk,2022-05-02,2022-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.885,4.384,6.595,9.683,12.245,16.949,20.729,25.654,28.977,34.468,41.705,50.224,61.731,79.073,2.0
4,nd,CEID-Walk,2022-05-02,2022-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.206,7.394,11.722,14.41,16.578,19.325,24.798,31.383,38.34,45.587,59.382,69.827,93.034,5.0
1,ne,CEID-Walk,2022-05-02,2022-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097,4.819,16.374,23.673,28.806,38.547,44.035,56.57,75.051,88.766,108.091,19.0
2,ne,CEID-Walk,2022-05-02,2022-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.937,13.406,30.634,48.451,60.286,70.579,94.436,114.565,144.222,176.016,18.0
3,ne,CEID-Walk,2022-05-02,2022-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323,7.08,11.952,29.619,41.136,63.238,77.356,96.818,137.401,173.276,188.185,7.0
4,ne,CEID-Walk,2022-05-02,2022-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,12.303,28.044,33.362,41.172,67.365,89.162,119.9,147.611,179.78,208.032,43.0
1,nh,CEID-Walk,2022-05-02,2022-05-07,0.0,0.0,0.0,0.0,0.506,1.561,2.03,2.943,3.506,3.748,4.173,4.616,5.11,5.574,6.361,6.687,7.089,7.758,8.648,10.31,11.588,12.425,13.088,7.0
2,nh,CEID-Walk,2022-05-02,2022-05-14,0.0,0.0,0.0,0.0,0.0,0.258,1.842,2.444,3.103,3.488,4.062,4.577,5.003,5.658,6.348,7.389,7.936,9.074,10.741,12.297,14.947,17.119,18.945,13.0
3,nh,CEID-Walk,2022-05-02,2022-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.948,1.311,2.16,3.583,4.279,4.992,5.965,6.773,7.429,8.768,9.665,10.571,11.953,12.82,17.08,18.705,21.271,15.0
4,nh,CEID-Walk,2022-05-02,2022-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.695,1.923,2.772,4.38,5.637,6.655,7.564,9.104,9.948,10.68,11.776,12.693,14.456,18.283,22.938,24.119,19.0
1,nj,CEID-Walk,2022-05-02,2022-05-07,24.615,29.503,31.791,36.886,39.477,42.779,46.508,49.012,50.208,51.437,53.325,55.701,57.958,59.943,60.971,62.507,64.76,67.881,69.336,77.434,79.874,81.742,83.761,58.0
2,nj,CEID-Walk,2022-05-02,2022-05-14,26.334,30.301,31.234,33.379,40.705,45.054,47.796,50.963,53.993,56.441,57.226,58.643,60.417,65.019,66.2,68.054,70.072,74.485,76.79,82.53,90.559,98.875,104.408,56.0
3,nj,CEID-Walk,2022-05-02,2022-05-21,11.857,17.453,25.848,31.661,34.404,39.971,46.211,49.715,51.561,54.179,56.593,59.647,63.072,64.8,67.407,71.797,76.18,79.845,85.259,94.22,108.21,120.695,125.758,67.0
4,nj,CEID-Walk,2022-05-02,2022-05-28,2.422,9.429,17.346,23.67,33.275,37.18,41.656,46.122,50.455,55.242,59.249,62.217,67.245,70.176,73.184,76.983,79.059,84.226,88.025,95.253,107.919,124.916,130.993,83.0
1,nm,CEID-Walk,2022-05-02,2022-05-07,20.598,22.347,27.908,32.193,37.822,40.842,43.618,45.969,48.69,50.096,53.887,58.024,61.165,67.909,69.689,71.563,76.593,79.057,81.424,84.341,93.981,98.624,106.534,57.0
2,nm,CEID-Walk,2022-05-02,2022-05-14,0.0,1.885,14.858,20.665,28.656,35.42,43.66,51.905,54.189,57.528,59.782,63.182,66.719,71.106,75.614,79.141,83.525,89.393,94.4,105.071,114.198,118.51,123.724,51.0
3,nm,CEID-Walk,2022-05-02,2022-05-21,0.0,0.0,0.0,4.245,30.105,33.581,40.076,43.471,48.027,54.813,56.784,63.04,67.373,77.191,82.464,86.245,90.464,94.203,98.52,111.059,126.967,133.129,141.139,68.0
4,nm,CEID-Walk,2022-05-02,2022-05-28,0.0,0.0,0.0,0.696,8.423,16.31,29.298,32.163,41.666,50.062,55.427,60.244,65.784,72.717,79.13,84.099,88.206,94.463,101.027,111.485,132.588,145.394,151.898,103.0
1,nv,CEID-Walk,2022-05-02,2022-05-07,0.0,0.0,0.0,0.0,0.0,1.658,14.692,32.478,43.502,51.113,60.777,69.188,76.539,92.577,110.81,140.333,162.216,177.181,182.083,197.262,221.646,229.075,240.201,28.0
2,nv,CEID-Walk,2022-05-02,2022-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.238,16.112,30.471,55.934,81.856,88.769,100.598,139.005,156.996,172.126,193.356,230.779,240.045,261.498,306.009,337.966,416.237,18.0
3,nv,CEID-Walk,2022-05-02,2022-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.824,31.059,53.695,86.284,118.312,133.266,151.113,166.609,194.43,230.826,238.549,262.676,335.117,377.077,472.96,499.544,26.0
4,nv,CEID-Walk,2022-05-02,2022-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.422,32.402,46.781,56.545,118.235,133.212,152.197,179.273,209.653,236.783,288.774,372.444,421.957,480.295,598.653,48.0
1,ny,CEID-Walk,2022-05-02,2022-05-07,72.676,84.226,87.516,92.496,95.434,100.685,104.762,107.781,114.01,117.374,121.996,123.875,127.18,130.972,133.238,137.274,140.452,147.17,152.627,158.26,165.243,169.81,173.22,116.0
2,ny,CEID-Walk,2022-05-02,2022-05-14,50.238,56.128,65.297,76.638,86.131,96.636,101.784,109.564,115.571,118.258,120.646,125.332,128.607,133.748,138.909,142.874,145.073,147.261,151.814,166.731,179.927,187.173,193.857,157.0
3,ny,CEID-Walk,2022-05-02,2022-05-21,20.424,32.755,47.606,63.702,77.666,90.141,104.17,109.543,113.196,116.954,119.513,124.562,130.135,138.481,141.123,147.163,151.205,156.774,165.196,173.321,180.26,191.031,214.349,179.0
4,ny,CEID-Walk,2022-05-02,2022-05-28,9.985,35.138,47.262,65.584,71.392,75.596,93.521,96.709,108.773,123.923,128.124,132.64,137.512,140.816,142.399,147.641,155.516,165.77,172.457,183.728,191.906,209.241,243.13,159.0
1,oh,CEID-Walk,2022-05-02,2022-05-07,0.0,0.0,0.0,13.141,25.089,30.92,34.668,42.995,50.626,54.626,57.229,64.187,67.051,71.109,76.41,82.82,91.036,97.214,98.887,109.491,129.659,141.691,160.999,32.0
2,oh,CEID-Walk,2022-05-02,2022-05-14,0.0,0.0,0.0,0.0,0.555,8.969,16.296,20.972,28.26,37.382,46.059,56.476,60.793,69.097,82.338,87.933,91.941,98.713,104.052,117.612,138.545,152.564,159.977,32.0
3,oh,CEID-Walk,2022-05-02,2022-05-21,0.0,0.0,0.0,0.0,0.0,0.335,8.493,14.648,24.727,33.477,43.377,46.93,53.598,63.035,68.53,78.54,97.36,106.77,127.412,139.295,154.243,167.714,190.311,40.0
4,oh,CEID-Walk,2022-05-02,2022-05-28,0.0,0.0,0.0,0.0,0.0,0.0,1.15,12.589,19.945,27.039,33.547,47.424,56.459,64.635,76.76,86.89,102.82,109.395,116.618,141.531,192.501,207.825,238.626,46.0
1,ok,CEID-Walk,2022-05-02,2022-05-07,41.095,46.175,49.85,56.951,61.388,65.529,70.56,73.666,75.317,79.398,81.477,83.773,85.339,86.665,88.722,90.302,96.797,100.925,104.131,105.921,113.179,119.087,130.308,43.0
2,ok,CEID-Walk,2022-05-02,2022-05-14,24.836,38.297,44.277,52.591,58.615,64.451,67.249,70.833,73.97,77.22,79.673,81.941,87.925,91.308,95.945,98.683,102.712,107.302,110.071,114.377,124.219,131.116,145.594,56.0
3,ok,CEID-Walk,2022-05-02,2022-05-21,5.328,16.405,27.321,43.616,50.279,57.572,67.297,70.348,73.867,78.101,81.07,83.128,87.735,89.342,95.265,101.908,106.291,111.94,119.489,126.948,130.095,133.064,141.258,54.0
4,ok,CEID-Walk,2022-05-02,2022-05-28,5.873,20.307,29.541,38.921,44.385,56.318,65.393,67.857,73.345,79.251,84.028,88.693,91.884,96.272,101.266,104.072,114.033,119.224,126.901,137.478,147.543,153.435,156.369,40.0
1,or,CEID-Walk,2022-05-02,2022-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.443,20.451,26.44,35.655,46.165,58.754,66.593,76.768,80.017,83.77,95.024,109.491,119.34,133.22,174.261,186.067,26.0
2,or,CEID-Walk,2022-05-02,2022-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.978,30.324,42.539,53.913,60.756,80.733,92.226,97.591,105.944,116.404,122.025,140.956,182.47,217.633,291.245,32.0
3,or,CEID-Walk,2022-05-02,2022-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.205,17.975,34.498,47.951,63.327,73.419,96.123,112.166,125.437,141.432,163.498,219.837,286.821,367.047,26.0
4,or,CEID-Walk,2022-05-02,2022-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.451,29.651,53.315,73.984,90.821,100.322,116.198,143.455,173.696,196.505,286.171,330.26,454.235,25.0
1,pa,CEID-Walk,2022-05-02,2022-05-07,0.681,3.476,8.581,24.743,37.006,43.334,48.377,51.836,58.121,61.699,66.842,71.911,78.125,83.938,86.659,88.592,96.388,102.998,109.756,120.257,128.554,135.164,142.365,56.0
2,pa,CEID-Walk,2022-05-02,2022-05-14,0.0,0.0,0.0,16.546,21.799,33.803,45.638,53.542,60.416,66.188,74.763,78.983,82.857,88.192,91.102,100.398,104.476,112.024,118.018,132.005,139.606,161.388,198.904,81.0
3,pa,CEID-Walk,2022-05-02,2022-05-21,0.0,0.0,0.0,1.713,16.704,24.606,39.031,53.072,63.281,68.22,76.223,82.958,92.157,101.476,107.397,115.982,124.341,131.014,137.552,148.158,176.837,200.45,253.511,84.0
4,pa,CEID-Walk,2022-05-02,2022-05-28,0.0,0.0,0.0,0.0,1.692,18.032,30.336,42.773,46.912,59.167,76.187,81.262,88.331,96.517,100.563,114.07,119.188,124.39,142.423,159.959,184.457,226.689,267.329,249.0
1,ri,CEID-Walk,2022-05-02,2022-05-07,0.275,1.576,2.638,3.524,4.925,5.589,5.939,6.316,6.621,7.118,7.63,7.904,8.332,8.895,9.636,10.092,10.803,11.518,11.851,12.844,13.998,14.699,16.098,4.0
